polarity,title,review,review_length
1,Outstanding book,storming intrepid outstanding thriller finished imimediately begin looking books payne harrison well done good eye detail book obviously long time making,153
0,The waistband is too tight.,needed underwear thought would easy way purchase however waistbands tight already fraying elastic crazy many ca n't return buy,126
0,I take it back!,got 4 usable protectors 8 small iiixe.this 12 month supply palm iii 4 month supply 3 different units including ce machine,121
1,The best Nick Cave album ever,'s short review shall part far best nick cave album ever even better boatman 's call buying limited edition gives two extra bonus tracks way original album tracks grief came riding awesome 've original album.buy record g r e,224
1,buy this CD for Shawn Colvin's Viva Las Vegas!,simply want say pace himes review shawn colvin 's version pomus 's viva las vegas far misstep rather worth price cd enjoy many cuts could listen one till night gone baby,169
1,VERY TITE ALBUM!!,album hot one u gospel r b fan definate must-have.i first heard speaks 'jesus real song gospel-banger found speaks singer song check album.the production good half album r b sound half 'gospel sound.well worth 5 stars go pick,225
1,Delightful!,month ago purchased grinder attachment kitchenaid successfully ground almost 100lbs venison two days thing wish different attachment would tray little bit bigger however kitchenaid offer larger ones purchase separately 's wonderful product would recommend anyone,262
0,remakes are worse than their original Asian films,another tired remake overrated asian film even highly rated among asians uninspired cliche meandering tried clever ending clueless direction clear audiences staying away remakes asian horror kind films spanish/latin horror much interesting elements seems,254
1,Ip Man,ip man great movie alot action great philosophies life.the sequals goodand need seen get whole story buy see said moviesfor,123
0,Disk hog with interface confusion,used delorme 's street atlas 10 years updating every year bought 2003 first surprised confusing interface alarmed disk hog 800k previous version sa would allow load onto hd state/county needed great traveling laptop appears entire us must downloaded waste.1 star generous rating allen,284
1,Fairly good,recently bought set screwdrivers great grip awsome yesterday broke tip flat head took back store replaced whole set 's great set,128
1,Enjoyable read,n't read primary colors first experience joe klein enjoyed book type reader going sit nit pick things someone dives real character know liked book n't book liked,161
0,Ingmar Bergman is BORING!,love arsty movies love kurosawa like eric rohmer dinner andre one favorite movies movies interesting engaging bergman boring symbolism purely symbolic coherent story people think genius idea see woody allen least funny understood,229
0,The Darket Hour and a Half,movie horrible absolutely horrible mention movie horrible believe amazon actually charged 100 times worse movies let watch free via prime,137
0,Disappointed,quite disappointed knife edge sharp another knife using year without sharpening blade quite thick like rusts dishwasher would buy sorry bought matching paring knife well,169
0,cymbal 6in,buy zildjian zil bell pay 104 dolars buy new one send used one ome letters erased scratched sounds good bu pay,110
1,product great-movie bad,fast professional transaction did'nt remember movie baad time fades memories would deal seller,94
1,so good,book funny real humble grand 30 year old searching place world working advertising well wholly resonated,104
1,A complete idea of international business,liked book international mba maryville university book complete great illustrations graphics web links.is interesting book keep think although chapter related logistics book deeply mentioning import export procedures custom paperwork problems international business faces,271
