polarity,title,review,review_length
1,Excellent,excellent price waaaaaay cheaper local book store brand new condition arrived rather quickly absolutely problems ever even got class,132
1,Love these knives,wanted good set knives long time bought one set mention brand disappointed ended selling garage sale little worried buying another set bought set henckel knives absolutely love would definitely recommend knives,210
0,No Georgian script? Whaaaat?!,'s novel idea publish book romanized instead using script country going able read signs well good luck partner,110
0,Sorry,hate criticize book done aspiring writer one make surprised gotten high reviews others rather dull plot poorly developed characters,131
0,Waste of money,dissapointed whole idea book great book big dissapointment anne bishop needs attend alot writers workshops,106
1,excellent material!!,find consulting book ansel adams print in-depth source information lith printing ever seen excellent,100
1,Lloyd Russell is a genious,lloyd really come long way 4 track recordings cramped south shore attic technique unparalleled peers puts feeling music contemporary metal seriously lacks must buy album anyone enjoys good music,194
1,Tim Gunn for President!,n't start watching project runway season 3 regretted seeing first two seasons second season dvd sets must-have pr fans sure could recorded live tv dvd set skips commercials adding additional fun content.tim gunn president,221
1,Used it as a camp shower,reviews mentioned sturdy enough hold water shower probably true however tied water container tree poked whole top shelter water tube perfect makeshift camp shower inside plenty room move around shelter held great,212
0,1 star because there is no option for '0' stars,guys saturday morning cartoon iron man get job 'hall justice league along side superman batman anyone take guys serious,119
1,This is a great video for big ladies,love video great shape starting low impact aerobics years break good seems little tame put moves work little harder/faster 'll need,131
0,Stupid,know much encryption algorithms still say book stupid written research.even forgive book entertaining,101
0,Simply a terrible book,asked teach ap cs course thought looked like safest bet kids hated clearly hacked version authors java books explanations clear book simply could written less engaging manner use book avoid titles publisher,206
0,Not an adult helmet,received helmet marked xl could get head marked adult child anywhere packaging child 's size little pamphlet inside box line drawing young boy wearing helmet going kid age nine fits fine,186
1,Great Book!,item gift met great excitement recipient loved book minute saw,62
1,Stiffens up an already great blade,use stiffener thin kerf forest ii blade take wobble well worth price,68
1,A Surfer's Favorite,back surfing days never saw one cool get really shows old surf spots gone music driving surf music,98
1,GREAT,one big mortar pestle exactly looking use grind herbs use making soapso needed something large capacity large solid great,121
1,Master Cyclinder Relief,thought would problem product everything went great device customer service everything worked fine,98
1,Piece of heaven,touching film story river phoenix 's presence could help thinking sad death throughout movie defiantly must see 4 river fan,123
0,TOO DIFFICULT FOR BEGINNERS OR EVEN INTERMEDIATE STUDENTS,book simply much information tries packed limited number dialogues chapters might good quick review people solid korean language background certainly book someone would use start learning korean,194
1,leaf blower,second toro blower love lot things blower even dry car could without one reliable product,89
0,Leaks from bottom,coffee maker leaks bottom leaves messy counter replacement previous one thing works fine short months buyer beware also pause pour quit working obviously company known problems complaints made years,198
1,Something other than VAMPIRES. =],really liked book character like allot strong werewolf falls love human goes really good book reccommend any1 dont expect watch movie think got book movie totally different different endings read book really good,212
